customer_key,entity_type,full_name,first_name,middle_name,last_name,business_name,trading_name,other_names,date_of_birth,gender,tax_id,nzbn,street,suburb,city,postcode,email,all_emails,phones,customer_status,customer_since,kyc_verified,aml_risk,pep,num_accounts,total_deposits_nzd,total_lending_nzd,products,in_totara,in_harbourside,n_records,name_source,address_source,source_records,review_reasons
H:HB-11334,BUSINESS,Northcote Bakery Limited,,,,Northcote Bakery Limited,,,,,130727715,9429935327694,71 Marine Drive,Otumoetai,Tauranga,3110,accounts@northcotebakery.co.nz,accounts@northcotebakery.co.nz,0216732000; 072944440,Active,1995-01-28,true,Low,false,6,300780.66,350000.00,Business Credit Card; Business Savings; Equipment Finance; Merchant Services; Term Deposit,true,true,2,H:HB-11334,H:HB-11334,H:HB-11334; T:00404189,address differs (confirm current address)
H:HB-11335,BUSINESS,Tūī Brewing Collective Limited,,,,Tūī Brewing Collective Limited,,,,,116153314,9429695047423,"Unit 6, 137 Clyde Crescent",Henderson,Auckland,0612,accounts@tūībrewingcollecti.co.nz,accounts@tūībrewingcollecti.co.nz,0226107886; 092204142,Active,2001-02-13,true,High,false,6,632404.38,0.00,Business Credit Card; Equipment Finance; Merchant Services; Overdraft; Term Deposit,true,true,2,H:HB-11335,H:HB-11335,H:HB-11335; T:00404197,address differs (confirm current address)
H:HB-11339,BUSINESS,Highland Property Management Limited,,,,Highland Property Management Limited,,,,,134310586,9429532708783,18 Kauri Street,Frankton,Hamilton,3204,accounts@highlandpropertyma.co.nz,accounts@highlandpropertyma.co.nz,0276582349; 074553067,Active,1996-07-30,true,High,false,9,113659.56,1500000.00,Overdraft; Term Deposit,true,true,2,H:HB-11339,H:HB-11339,H:HB-11339; T:00404206,
H:HB-11341,BUSINESS,Riverstone Veterinary Clinic Limited,,,,Riverstone Veterinary Clinic Limited,,,,,114918527,9429283768341,18 Totara Street,Papamoa,Tauranga,3118,accounts@riverstoneveterina.co.nz,accounts@riverstoneveterina.co.nz,0222771605; 075978085,Active,1997-05-05,false,Low,false,7,202960.56,1200000.00,Business Credit Card; Business Everyday; Equipment Finance; Merchant Services; Term Deposit,true,true,2,H:HB-11341,H:HB-11341,H:HB-11341; T:00404209,
H:HB-11343,BUSINESS,Kea Couriers Limited,,,,Kea Couriers Limited,,,,,133207488,9429606993507,"Unit 2, 235 Rata Road",Mount Eden,Auckland,1024,accounts@keacouriers.co.nz,accounts@keacouriers.co.nz,096225982,Active,2015-05-20,true,Medium,false,7,47992.68,80000.00,Business Credit Card; Business Everyday; Business Savings; Equipment Finance; Overdraft,true,true,2,H:HB-11343,H:HB-11343,H:HB-11343; T:00404214,address differs (confirm current address)
T:00401557,PERSON,Mele L White,Mele,L,White,,,,2005-08-07,F,117079464,,237 Nikau Street,Mornington,Dunedin,9011,mele93@hotmail.com,mele93@hotmail.com,0211469693,Active,1988-05-24,true,Medium,false,1,952.20,716934.53,Home Loan; Term Deposit,true,false,1,T:00401557,T:00401557,T:00401557,
T:00401571,PERSON,Nikolai Smith,Nikolai,,Smith,,,,1945-09-11,M,127383511,,209 Ranui Terrace,,Dunedin,9012,nikolai23@hotmail.com,nikolai23@hotmail.com,0221907708,Active,2018-11-26,true,Low,false,1,11941.51,0.00,Term Deposit,true,false,1,T:00401571,T:00401571,T:00401571,
T:00401589,PERSON,Bob J White,Bob,J,White,,,,1944-02-24,M,139037326,,47 Matai Road,,Christchurch,8053,bob7@gmail.com,bob7@gmail.com,,Active,1999-02-17,true,Medium,false,2,3186.33,0.00,Everyday; Personal Loan; Savings,true,false,1,T:00401589,T:00401589,T:00401589,
T:00401592,PERSON,David Pohatu,David,,Pohatu,,,,1946-09-18,M,136825604,,"Unit 11, 235 Totara Terrace",Mount Maunganui,Tauranga,3116,david37@gmail.com,david37@gmail.com,0212266484; 079929698,Active,2003-05-24,true,Low,false,5,54570.89,140088.91,Everyday; Home Loan; Savings; Term Deposit,true,false,2,T:00401592,T:00401592,T:00401592; T:00404631,
T:00401600,PERSON,Leilani A Van Der Berg,Leilani,A,Van Der Berg,,,,1942-06-24,F,116565117,,"Unit 2, 246 Rimu Crescent",Mornington,Dunedin,9011,,,0272041786; 039008374,Deceased,1992-03-30,true,Medium,false,3,20219.34,0.00,Credit Card; Everyday; Savings,true,false,1,T:00401600,T:00401600,T:00401600,
T:00401624,PERSON,Anna L Van Der Berg,Anna,L,Van Der Berg,,,,1951-05-04,F,136518638,,210 Kauri Terrace,Sumner,Christchurch,8081,anna38@gmail.com,anna38@gmail.com,0228224665; 073801619,Active,2008-01-21,false,High,false,4,4219.92,0.00,Insurance,true,false,1,T:00401624,T:00401624,T:00401624,
T:00401647,PERSON,Grace Ahmed,Grace,,Ahmed,,,,2002-12-30,F,124939541,,"Unit 8, 185 Albert Avenue",St Clair,Dunedin,9012,grace61@gmail.com,grace61@gmail.com,0291783387; 036469861,Active,2013-08-20,true,Medium,false,1,764.48,0.00,Personal Loan; Term Deposit,true,false,1,T:00401647,T:00401647,T:00401647,
T:00401654,PERSON,Naomi Walker,Naomi,,Walker,,,,1976-10-06,F,138930034,,36 Kauri Avenue,Hillcrest,Hamilton,3216,naomi32@hotmail.com,naomi32@hotmail.com,0217010679; 072117759,Active,2022-11-22,true,Low,false,2,6227.26,401663.77,Home Loan; Insurance; Personal Loan,true,false,1,T:00401654,T:00401654,T:00401654,
T:00401678,PERSON,Fiona Macleod,Fiona,,Macleod,,,,2000-05-12,F,138058793,,"Unit 6, 101 Great North Road",,Christchurch,8081,fiona20@gmail.com,fiona20@gmail.com,0297736972,Dormant,2006-11-18,true,Low,false,3,2487.32,0.00,Everyday; Personal Loan,true,false,1,T:00401678,T:00401678,T:00401678,
T:00401697,PERSON,Jack Ngata,Jack,,Ngata,,,,1995-03-29,M,133363730,,165 Beach Drive,,Dunedin,9012,jack90@hotmail.com,jack90@hotmail.com,0215121778,Dormant,2004-03-13,false,Medium,false,3,11843.87,0.00,Insurance; Savings,true,false,1,T:00401697,T:00401697,T:00401697,
T:00401725,PERSON,Callum Parata,Callum,,Parata,,,,2001-07-13,M,113747355,,237 Ranui Crescent,Chartwell,Hamilton,3210,callum94@gmail.com,callum94@gmail.com,0297589752; 077607194,Dormant,2011-10-20,true,Medium,false,2,8883.32,0.00,Credit Card; Everyday; Term Deposit,true,false,1,T:00401725,T:00401725,T:00401725,
T:00401748,PERSON,T Benjamin Scot,T,Benjamin,Scot,,,,1990-07-07,M,,,"Unit 2, 110 Kereru Crescent",,Auckland,0622,,,0298091803,Active,2008-05-11,true,High,false,2,89698.38,0.00,Credit Card; Personal Loan; Savings,true,false,1,T:00401748,T:00401748,T:00401748,
T:00401777,PERSON,Mele J Pohatu,Mele,J,Pohatu,,,,2005-09-26,F,132981674,,90 Kauri Road,Otumoetai,Tauranga,3110,mele75@hotmail.com,mele75@hotmail.com,0216650940; 079505997,Active,2008-05-02,true,Medium,false,2,41024.20,0.00,Everyday; Personal Loan; Term Deposit,true,false,1,T:00401777,T:00401777,T:00401777,
T:00401788,PERSON,Christopher Macleod,Christopher,,Macleod,,,,1940-09-11,M,103793780,,70 Queen Drive,,Christchurch,8014,christopher93@xtra.co.nz,christopher93@xtra.co.nz,0221964406,Dormant,2019-06-06,true,Medium,false,4,1790.99,717822.30,Credit Card; Home Loan; Personal Loan,true,false,1,T:00401788,T:00401788,T:00401788,
T:00401806,PERSON,Nell P Campbell,Nell,P,Campbell,,,,1951-06-11,F,139659222,,"Unit 8, 38 Station Place",Papanui,Christchurch,8053,nell93@hotmail.com,nell93@hotmail.com,0218962423,Active,2006-12-11,true,High,false,2,7989.40,293429.73,Home Loan; Savings,true,false,1,T:00401806,T:00401806,T:00401806,
T:00401812,PERSON,Luca M Walker,Luca,M,Walker,,,,1986-05-29,M,117863789,,"Unit 11, 41 Ranui Street",Newtown,Wellington,6021,,,0272777766; 094729369,Dormant,1991-11-03,true,Low,false,3,11582.01,0.00,Savings,true,false,1,T:00401812,T:00401812,T:00401812,
T:00401830,PERSON,Susan Robinson,Susan,,Robinson,,,,1992-07-11,F,109606015,,115 Great North Drive,Riccarton,Christchurch,8011,susan42@xtra.co.nz,susan42@xtra.co.nz,0224098522,Active,1990-11-11,false,High,false,4,7400.61,796143.01,Home Loan; Savings,true,false,1,T:00401830,T:00401830,T:00401830,
T:00401840,PERSON,Steve Campbell,Steve,,Campbell,,,,2000-11-08,M,131709043,,174 Kauri Avenue,St Clair,Dunedin,9012,,,0225589574; 034096139,Dormant,1999-05-28,true,Low,false,4,2242.62,419558.05,Home Loan; Personal Loan; Term Deposit,true,false,1,T:00401840,T:00401840,T:00401840,
T:00401845,PERSON,Zoe Kennedy,Zoe,,Kennedy,,,,1962-02-13,F,139914631,,4 Pohutukawa Road,Onehunga,Auckland,1061,zoe58@xtra.co.nz,zoe58@xtra.co.nz,0292595212,Active,2022-07-11,true,Low,false,3,7945.91,0.00,Insurance; Savings,true,false,1,T:00401845,T:00401845,T:00401845,
T:00401867,PERSON,Mele Mcdonald,Mele,,Mcdonald,,,,1945-08-08,F,,,"Unit 11, 74 Nikau Terrace",Papamoa,Tauranga,3118,,,0227900059; 078827479,Dormant,1994-08-31,false,Medium,false,4,3123.32,0.00,Everyday; Term Deposit,true,false,1,T:00401867,T:00401867,T:00401867,
T:00401872,PERSON,Aisha Young,Aisha,,Young,,,,2004-04-30,F,115807123,,212 Manuka Terrace,Riccarton,Christchurch,8011,,,0292884361,Active,2002-05-02,true,High,false,4,2226.48,233840.12,Everyday; Home Loan; Personal Loan; Term Deposit,true,false,1,T:00401872,T:00401872,T:00401872,
T:00401882,PERSON,Oliver Walker,Oliver,,Walker,,,,1996-03-14,M,126146612,,135 Ranui Place,Mount Maunganui,Tauranga,3116,,,0225984804,Active,2010-08-28,true,Low,false,1,16823.72,597864.03,Credit Card; Home Loan; Savings,true,false,1,T:00401882,T:00401882,T:00401882,
T:00401890,PERSON,Sophie Tuhiwai,Sophie,,Tuhiwai,,,,1969-12-10,F,121868566,,156 Harbour Terrace,Miramar,Wellington,6022,,,0275685708; 048765764,Active,2021-03-31,true,Low,false,1,72235.77,0.00,Savings,true,false,1,T:00401890,T:00401890,T:00401890,
T:00401912,PERSON,Jun G Mitchell,Jun,G,Mitchell,,,,1959-06-20,M,137829040,,70 Albert Drive,Onehunga,Auckland,1061,jun47@xtra.co.nz,jun47@xtra.co.nz,0295839188,Dormant,1988-10-25,true,Low,false,1,2218.41,0.00,Credit Card; Everyday; Term Deposit,true,false,1,T:00401912,T:00401912,T:00401912,
T:00401922,PERSON,Ethan Nguyen,Ethan,,Nguyen,,,,1958-01-21,M,139909783,,82 Kowhai Road,Remuera,Auckland,1050,ethan86@gmail.com,ethan86@gmail.com,0212075716; 092724907,Active,2011-09-11,true,Low,false,3,11619.98,0.00,Credit Card; Insurance; Personal Loan,true,false,1,T:00401922,T:00401922,T:00401922,
T:00401947,PERSON,Mateo Te Rangi,Mateo,,Te Rangi,,,,2004-05-29,M,101189306,,112 Manuka Place,Frankton,Hamilton,3204,,,0225565366,Active,2015-11-16,true,Low,false,2,2760.48,0.00,Everyday; Personal Loan,true,false,1,T:00401947,T:00401947,T:00401947,
T:00401953,PERSON,Wiremu Tipene,Wiremu,,Tipene,,,,1959-01-18,M,109877980,,"Unit 11, 5 Station Road",Hillcrest,Hamilton,3216,wiremu83@gmail.com,wiremu83@gmail.com,0294158164; 072269826,Active,2011-10-17,true,Medium,false,1,7733.06,168027.56,Home Loan; Insurance; Savings,true,false,1,T:00401953,T:00401953,T:00401953,
T:00401975,PERSON,Olivia M Harris,Olivia,M,Harris,,,,2002-06-22,F,116432878,,112 Station Terrace,Chartwell,Hamilton,3210,,,0296834953; 073993295,Active,2022-06-24,true,Medium,false,3,1495.70,0.00,Credit Card; Personal Loan; Term Deposit,true,false,1,T:00401975,T:00401975,T:00401975,
T:00401995,PERSON,Elizabeth Te Rangi,Elizabeth,,Te Rangi,,,,2000-02-12,F,132430135,,88 Clyde Drive,Chartwell,Hamilton,3210,,,073858488,Active,1993-03-29,true,Medium,false,2,4320.72,0.00,Credit Card; Insurance,true,false,1,T:00401995,T:00401995,T:00401995,
T:00401998,PERSON,Mere J Kennedy,Mere,J,Kennedy,,,,2005-06-08,F,128045276,,203 Rata Street,Sumner,Christchurch,8081,,,0214952861,Active,1990-09-18,true,High,false,4,8214.72,0.00,Credit Card; Insurance,true,false,1,T:00401998,T:00401998,T:00401998,
T:00402004,PERSON,Hannah White,Hannah,,White,,,,1946-05-30,F,105709674,,60 Great North Avenue,Otumoetai,Tauranga,3110,,,0226855133; 039166254,Active,1994-08-13,false,High,false,1,841.85,474352.24,Home Loan; Personal Loan,true,false,1,T:00402004,T:00402004,T:00402004,
T:00402005,PERSON,Steve Chen,Steve,,Chen,,,,1941-08-10,M,,,"Unit 6, 78 Kereru Street",Mount Eden,Auckland,1024,,,0273299962,Active,2020-05-18,true,Medium,false,2,1505.39,0.00,Everyday,true,false,1,T:00402005,T:00402005,T:00402005,
T:00402030,PERSON,Helen Fonoti,Helen,,Fonoti,,,,1953-03-06,F,,,188 Totara Place,Henderson,Auckland,0612,helen78@gmail.com,helen78@gmail.com,0274233849; 096287403,Active,1994-08-10,true,Low,false,2,2754.50,0.00,Everyday; Savings; Term Deposit,true,false,1,T:00402030,T:00402030,T:00402030,
T:00402040,PERSON,Tevita K Faleolo,Tevita,K,Faleolo,,,,1995-07-02,M,,,70 Park Terrace,Onehunga,Auckland,1061,,,0218503762,Active,1999-09-07,true,Medium,false,4,15040.27,273590.32,Credit Card; Everyday; Home Loan,true,false,1,T:00402040,T:00402040,T:00402040,
T:00402060,PERSON,William Ahmed,William,,Ahmed,,,,1956-11-30,M,103345020,,18 Ranui Drive,Sumner,Christchurch,8081,william61@gmail.com,william61@gmail.com,0228224018; 039752389,Active,2003-12-29,false,Medium,false,3,5800.42,0.00,Credit Card; Savings,true,false,1,T:00402060,T:00402060,T:00402060,
T:00402081,PERSON,Jun Robinson,Jun,,Robinson,,,,1949-02-11,M,118425144,,216 Matai Crescent,Otumoetai,Tauranga,3110,,,0224924038,Active,1997-04-28,true,Medium,false,4,10112.37,0.00,Everyday; Term Deposit,true,false,1,T:00402081,T:00402081,T:00402081,
T:00402108,PERSON,Tony Clarke,Tony,,Clarke,,,,1979-06-22,M,,,82 Hill Terrace,Mount Maunganui,Tauranga,3116,tony58@hotmail.com,tony58@hotmail.com,0279647322; 072725946,Active,2011-11-18,false,Medium,false,1,20001.84,168484.58,Home Loan; Insurance,true,false,1,T:00402108,T:00402108,T:00402108,
T:00402125,PERSON,Peter L O'brien,Peter,L,O'brien,,,,1974-11-10,M,123716993,,"Unit 7, 188 Victoria Terrace",Papanui,Christchurch,8053,,,0272934658; 034063607,Active,2016-12-23,false,Medium,false,4,15172.07,0.00,Credit Card; Term Deposit,true,false,1,T:00402125,T:00402125,T:00402125,
T:00402144,PERSON,Helen Smith,Helen,,Smith,,,,1942-12-26,F,123072290,,127 Station Place,Miramar,Wellington,6022,,,,Dormant,1991-12-29,false,Low,true,2,14874.29,0.00,Insurance,true,false,1,T:00402144,T:00402144,T:00402144,
T:00402164,PERSON,Joshua Smith,Joshua,,Smith,,,,1941-04-08,M,111063739,,217 Church Avenue,Johnsonville,Wellington,6037,joshua93@gmail.com,joshua93@gmail.com,049774008,Active,2023-09-04,false,Medium,false,1,1026.85,0.00,Credit Card; Personal Loan,true,false,1,T:00402164,T:00402164,T:00402164,
T:00402190,PERSON,Emily Ahmed,Emily,,Ahmed,,,,1995-08-04,F,101180638,,70 Kereru Place,Chartwell,Hamilton,3210,,,0215844200,Active,1997-01-03,true,Low,false,2,14003.45,0.00,Personal Loan; Savings; Term Deposit,true,false,1,T:00402190,T:00402190,T:00402190,
T:00402193,PERSON,Andrew Kim,Andrew,,Kim,,,,1954-09-09,M,119625538,,167 Park Avenue,Mount Maunganui,Tauranga,3116,,,0214914649,Active,2021-04-24,false,High,false,1,30413.41,0.00,Everyday; Personal Loan,true,false,1,T:00402193,T:00402193,T:00402193,
T:00402203,PERSON,Chloe Te Rangi,Chloe,,Te Rangi,,,,1942-06-22,F,115397725,,"Unit 1, 89 Church Avenue",,Auckland,1050,chloe94@gmail.com,chloe94@gmail.com,0296311577; 033828273,Active,1996-04-13,true,Medium,false,4,1419.52,268835.57,Home Loan; Insurance,true,false,1,T:00402203,T:00402203,T:00402203,
T:00402208,PERSON,Jessica Fitzgerald,Jessica,,Fitzgerald,,,,1997-12-21,F,122656063,,224 Kowhai Place,Papanui,Christchurch,8053,,,0215380889; 036527858,Active,2025-05-13,false,Medium,false,2,97336.87,0.00,Insurance,true,false,1,T:00402208,T:00402208,T:00402208,
T:00402237,PERSON,Ananya Young,Ananya,,Young,,,,1988-08-04,F,137594115,,233 Park Street,Mornington,Dunedin,9011,,,0271762393; 038375902,Active,1993-02-07,false,Low,false,3,13221.25,0.00,Credit Card; Everyday,true,false,1,T:00402237,T:00402237,T:00402237,
T:00402239,PERSON,Jennifer J Martin,Jennifer,J,Martin,,,,1960-04-17,F,125716404,,117 Hill Street,Henderson,Auckland,0612,,,0226894066,Active,2020-08-06,true,Medium,false,2,6367.10,0.00,Insurance; Personal Loan,true,false,1,T:00402239,T:00402239,T:00402239,
T:00402246,PERSON,Ananya Van Der Berg,Ananya,,Van Der Berg,,,,1978-08-26,F,129380168,,94 Beach Drive,Chartwell,Hamilton,3210,,,0215667972,Active,1992-11-03,false,Low,false,2,32857.22,165746.54,Everyday; Home Loan; Personal Loan; Term Deposit,true,false,1,T:00402246,T:00402246,T:00402246,
T:00402267,PERSON,Emily A Mcdonald,Emily,A,Mcdonald,,,,1997-02-14,F,119675686,,72 Victoria Street,Mount Eden,Auckland,1024,emily73@xtra.co.nz,emily73@xtra.co.nz,0227494617,Active,2019-01-09,true,Medium,false,2,13463.96,309774.80,Home Loan; Personal Loan,true,false,1,T:00402267,T:00402267,T:00402267,
T:00402294,PERSON,Ananya Mcdonald,Ananya,,Mcdonald,,,,2002-12-04,F,130342744,,50 Clyde Terrace,St Clair,Dunedin,9012,,,0218170972; 035162071,Active,1994-12-03,true,Low,false,3,12003.29,646630.84,Credit Card; Everyday; Home Loan; Savings,true,false,1,T:00402294,T:00402294,T:00402294,
T:00402306,PERSON,Rick Ngata,Rick,,Ngata,,,,1972-01-05,M,,,53 Matai Place,Miramar,Wellington,6022,rick39@gmail.com,rick39@gmail.com,0291481539; 045189258,Dormant,1990-02-08,false,Low,false,4,38080.04,680090.11,Home Loan; Personal Loan,true,false,1,T:00402306,T:00402306,T:00402306,
T:00402322,PERSON,Mei Smith,Mei,,Smith,,,,2005-11-18,F,118924001,,101 Ranui Road,Henderson,Auckland,0612,,,0223004688; 097722007,Active,2019-09-04,false,Low,false,1,6889.68,0.00,Term Deposit,true,false,1,T:00402322,T:00402322,T:00402322,
T:00402347,PERSON,Helen Murray,Helen,,Murray,,,,1944-05-14,F,125541167,,52 Great North Road,Karori,Wellington,6012,helen93@xtra.co.nz,helen93@xtra.co.nz,0216765585,Active,2015-11-06,true,Low,false,1,1869.07,305880.32,Everyday; Home Loan; Term Deposit,true,false,1,T:00402347,T:00402347,T:00402347,
T:00402362,PERSON,Vicky Li,Vicky,,Li,,,,1992-04-29,F,111387503,,"Unit 4, 29 Kereru Crescent",Newtown,Wellington,6021,vicky1@gmail.com,vicky1@gmail.com,0221895855; 047155005,Active,2010-07-09,false,Low,false,4,10369.51,597873.88,Credit Card; Everyday; Home Loan; Savings,true,false,1,T:00402362,T:00402362,T:00402362,
T:00402369,PERSON,Jess Wang,Jess,,Wang,,,,1947-05-25,F,133825711,,11 Ranui Crescent,,Wellington,6022,jess74@gmail.com,jess74@gmail.com,0291741041; 042519459,Active,1994-04-27,true,Low,false,3,1979.95,0.00,Term Deposit,true,false,1,T:00402369,T:00402369,T:00402369,
T:00402372,PERSON,Aroha Reid,Aroha,,Reid,,,,1986-09-30,F,,,246 Queen Terrace,Merivale,Christchurch,8014,,,0224925137,Active,2011-02-16,true,Low,false,4,4100.19,0.00,Savings,true,false,1,T:00402372,T:00402372,T:00402372,
T:00402384,PERSON,Tom Parata,Tom,,Parata,,,,1940-01-11,M,100853352,,193 Seaview Drive,Riccarton,Christchurch,8011,tom90@xtra.co.nz,tom90@xtra.co.nz,0223894183; 035837411,Active,1995-08-23,false,Medium,false,4,39355.65,685768.41,Home Loan; Personal Loan,true,false,1,T:00402384,T:00402384,T:00402384,
T:00402399,PERSON,Ananya Pohatu,Ananya,,Pohatu,,,,1991-07-26,F,135553453,,107 Tui Place,Mount Eden,Auckland,1024,ananya68@gmail.com,ananya68@gmail.com,0228671146; 032329853,Dormant,1999-12-30,false,Medium,false,3,4359.04,0.00,Everyday; Personal Loan; Savings,true,false,1,T:00402399,T:00402399,T:00402399,
T:00402420,PERSON,Mele Chen,Mele,,Chen,,,,1981-04-24,F,127197529,,48 Clyde Avenue,Hillcrest,Hamilton,3216,mele81@gmail.com,mele81@gmail.com,0211022800,Active,2018-02-26,true,Medium,false,1,8276.26,0.00,Insurance; Personal Loan,true,false,1,T:00402420,T:00402420,T:00402420,
T:00402434,PERSON,Kiri Kennedy,Kiri,,Kennedy,,,,1976-06-13,F,134627851,,25 Pohutukawa Crescent,,Auckland,1011,kiri11@hotmail.com,kiri11@hotmail.com,0214092345; 079262121,Active,1992-12-23,true,Low,false,2,9465.22,209026.33,Credit Card; Everyday; Home Loan,true,false,1,T:00402434,T:00402434,T:00402434,
T:00402453,PERSON,Amelia Wilson,Amelia,,Wilson,,,,2001-09-05,F,124354133,,148 Queen Avenue,,Auckland,0612,amelia83@hotmail.com,amelia82@gmail.com; amelia83@hotmail.com,0224457347,Active,2005-03-21,true,Medium,false,3,55279.42,0.00,Everyday; Savings,true,false,2,T:00402453,T:00402453,T:00402453; T:00404564,
T:00402472,PERSON,Robert Ahmed,Robert,,Ahmed,,,,1960-02-21,M,137047387,,42 Queen Street,St Clair,Dunedin,9012,robert99@hotmail.com,robert99@hotmail.com,0212464024,Active,2020-04-03,true,Medium,false,1,21844.70,612943.66,Everyday; Home Loan; Personal Loan; Savings,true,false,1,T:00402472,T:00402472,T:00402472,
T:00402486,PERSON,Mele Kennedy,Mele,,Kennedy,,,,2002-12-27,F,107174802,,"Unit 12, 151 Hill Avenue",St Clair,Dunedin,9012,,,036595557,Active,1999-06-15,true,Low,false,4,25129.10,0.00,Personal Loan; Savings; Term Deposit,true,false,1,T:00402486,T:00402486,T:00402486,
T:00402502,PERSON,Nikolai Walker,Nikolai,,Walker,,,,1998-03-05,M,111619889,,212 Beach Crescent,Halswell,Christchurch,8025,,,0222342229; 035054620,Active,1992-11-15,true,High,false,4,18024.10,0.00,Credit Card; Savings,true,false,1,T:00402502,T:00402502,T:00402502,
T:00402532,PERSON,Luca Mcdonald,Luca,,Mcdonald,,,,1978-10-21,M,125943521,,"Unit 10, 203 Park Avenue",Roslyn,Dunedin,9010,,,032712197,Active,2022-01-29,true,Low,false,1,25349.92,674771.44,Credit Card; Everyday; Home Loan,true,false,1,T:00402532,T:00402532,T:00402532,
T:00402557,PERSON,Anahera P Thompson,Anahera,P,Thompson,,,,2007-11-18,F,106681747,,110 Kereru Crescent,Mount Eden,Auckland,1024,,,0272766423; 096877568,Active,2024-07-30,true,High,false,4,13318.38,0.00,Credit Card; Insurance,true,false,1,T:00402557,T:00402557,T:00402557,
T:00402560,PERSON,Lucy Martin,Lucy,,Martin,,,,1977-03-20,F,,,"Unit 8, 223 Nikau Street",Roslyn,Dunedin,9010,,,0293344532; 038867467,Active,1988-03-14,true,Medium,false,1,2663.14,0.00,Credit Card; Term Deposit,true,false,1,T:00402560,T:00402560,T:00402560,
T:00402569,PERSON,Namoi M Chen,Namoi,M,Chen,,,,1975-07-03,F,109430222,,226 Rata Avenue,,Dunedin,9010,,,0222799952; 072224134,Dormant,2003-10-21,true,Low,false,1,18397.87,0.00,Credit Card; Personal Loan; Savings,true,false,1,T:00402569,T:00402569,T:00402569,
T:00402572,PERSON,Peter Parata,Peter,,Parata,,,,1994-02-28,M,123068843,,"Unit 5, 73 Clyde Street",,Wellington,6021,peter8@xtra.co.nz,peter8@xtra.co.nz,0279957698,Active,2014-05-27,true,High,false,3,17805.10,0.00,Credit Card; Savings,true,false,1,T:00402572,T:00402572,T:00402572,
T:00402592,PERSON,Xin O'brien,Xin,,O'brien,,,,1966-06-09,F,117103174,,151 Kereru Road,Chartwell,Hamilton,3210,,,0226002812; 074096463,Active,2009-04-28,true,Low,false,4,16990.72,656854.57,Credit Card; Home Loan; Personal Loan; Term Deposit,true,false,1,T:00402592,T:00402592,T:00402592,
T:00402598,PERSON,Ethan Ngata,Ethan,,Ngata,,,,1980-08-03,M,114103019,,110 Queen Street,Newtown,Wellington,6021,ethan45@gmail.com,ethan45@gmail.com,0213847172; 045949912,Active,1991-09-16,true,Medium,false,1,71605.88,0.00,Insurance,true,false,1,T:00402598,T:00402598,T:00402598,
T:00402614,PERSON,Sam P Ahmed,Sam,P,Ahmed,,,,1944-05-09,M,136616582,,147 Church Road,Takapuna,Auckland,0622,sam80@hotmail.com,sam24@gmail.com; sam80@hotmail.com,0229804415,Active,1993-05-15,true,Medium,false,3,10606.21,474571.27,Everyday; Home Loan; Insurance; Savings,true,false,2,T:00402614,T:00404605,T:00402614; T:00404605,
T:00402640,PERSON,D Mateo L Rei,D,Mateo L,Rei,,,,1993-03-23,M,106753452,,114 Church Place,,Wellington,6012,,,0217194868; 046275744,Active,2012-03-29,true,Low,false,1,6270.96,0.00,Insurance; Term Deposit,true,false,1,T:00402640,T:00402640,T:00402640,
T:00402659,PERSON,Oliver Li,Oliver,,Li,,,,2006-03-03,M,118485651,,"Unit 12, 34 Clyde Street",Remuera,Auckland,1050,,,0273061204; 097045111,Active,2010-01-08,false,Medium,false,3,5902.01,0.00,Everyday; Insurance; Personal Loan,true,false,1,T:00402659,T:00402659,T:00402659,
T:00402680,PERSON,Oliver G Johansson,Oliver,G,Johansson,,,,1992-10-14,M,113807640,,"Unit 10, 41 Queen Road",Merivale,Christchurch,8014,oliver37@gmail.com,oliver37@gmail.com,0226444461,Active,1996-05-06,false,Medium,false,2,14602.51,0.00,Everyday,true,false,1,T:00402680,T:00402680,T:00402680,
T:00402696,PERSON,Tane Patel,Tane,,Patel,,,,1966-01-19,M,118462134,,128 Beach Road,Mornington,Dunedin,9011,tane30@gmail.com,tane30@gmail.com,0274445338; 035617240,Active,2024-04-06,true,High,false,3,6165.42,0.00,Insurance; Personal Loan; Term Deposit,true,false,1,T:00402696,T:00402696,T:00402696,
T:00402704,PERSON,Zoe Fitzgerald,Zoe,,Fitzgerald,,,,1953-06-08,F,130824184,,198 Totara Terrace,,Tauranga,3116,,,0274533558; 075718647,Dormant,2021-09-13,true,High,false,3,6326.13,0.00,Everyday,true,false,1,T:00402704,T:00402704,T:00402704,
T:00402715,PERSON,Jun Mitchell,Jun,,Mitchell,,,,1966-02-28,M,138492199,,"Unit 5, 236 Clyde Crescent",Riccarton,Christchurch,8011,,,0291670789; 037881836,Active,1988-10-04,true,High,false,2,9302.00,0.00,Everyday; Personal Loan; Savings,true,false,1,T:00402715,T:00402715,T:00402715,
T:00402739,PERSON,Tony Kennedy,Tony,,Kennedy,,,,1981-05-30,M,122295992,,"Unit 2, 156 Great North Drive",Karori,Wellington,6012,tony36@xtra.co.nz,tony36@xtra.co.nz,0213245231,Active,2013-03-14,true,Low,false,4,5265.31,0.00,Insurance,true,false,1,T:00402739,T:00402739,T:00402739,
